M_S0,R_S0,M_C0,R_C0,M_I0,R_I0,SensorMassScalingFactor,SensorMassSpacingFactor,SensorReliabScalingFactor,CompMassScalingFactor,CompMassSpacingFactor,CompReliabScalingFactor,DissimilarComponentPenalty,M_SA,M_SB,M_SC,R_SA,R_SB,R_SC,M_CA,M_CB,M_CC,R_CA,R_CB,R_CC,NS,NC,NA,sensors,computers,Ibin_1,Ibin_2,Ibin_3,Ibin_4,Ibin_5,Ibin_6,Ibin_7,Ibin_8,Ibin_9,Inat_1,Inat_2,Inat_3,m,R,MTTF,Nlinks,Fields,N9
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,48,48,49,49,49,3,5,1,55,0.999999999,1175503970,5,,9.0702241
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,48,49,49,49,48,3,5,2,55,0.999999999,1721417684,5,,9.23588626
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,48,49,49,49,49,3,5,3,55,1,2319901090,6,,9.365469469
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,49,49,48,49,49,49,48,3,5,6,55,1,2556818696,6,,9.407699933
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,49,49,48,49,49,49,49,3,5,7,55,1,2557036451,7,,9.407736919
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,49,48,49,48,49,3,6,1,55,0.999999999,1368340615,5,,9.136194218
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,49,49,49,48,48,3,6,2,55,0.999999999,1560542360,5,,9.193275562
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,49,49,49,48,49,3,6,3,55,1,2320077968,6,,9.36550258
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,49,49,49,49,49,48,48,3,6,6,55,1,2217314475,6,,9.345827292
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,49,49,49,49,49,48,49,3,6,7,55,1,2557216490,7,,9.407767496
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,49,48,49,49,49,3,7,1,55,0.999999999,1368395288,6,,9.13621157
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,49,49,49,49,48,3,7,2,55,0.999999999,1721592724,6,,9.235930419
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,48,49,49,49,49,49,49,3,7,3,55,1,2320230367,7,,9.365531107
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,49,49,49,49,49,49,48,3,7,6,55,1,2557239722,7,,9.407771442
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,48,49,49,49,49,49,49,49,49,3,7,7,55,1,2557420516,8,,9.407802145
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,48,49,48,49,48,4,1,2,55,0.999999999,934212179,3,,8.970445525
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,48,49,48,49,49,4,1,3,55,0.999999999,1110365751,4,,9.045466058
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,48,49,48,49,48,4,1,6,55,0.999999999,1248954386,4,,9.096546578
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,48,49,48,49,49,4,1,7,55,0.999999999,1280923150,5,,9.107523075
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,48,48,48,49,4,2,1,55,0.999999999,934212275.9,3,,8.97044557
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,49,48,48,49,4,2,3,55,0.999999999,1368516706,4,,9.136250104
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,49,49,48,48,49,4,2,7,55,0.999999999,1637191257,5,,9.214099417
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,48,48,49,49,4,3,1,55,0.999999999,1110366572,4,,9.045466379
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,49,48,49,48,4,3,2,55,0.999999999,1368516706,4,,9.136250104
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,49,48,49,49,4,3,3,55,0.999999999,1782845132,5,,9.25111362
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,49,49,48,49,48,4,3,6,55,1,2169353532,5,,9.336330333
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,49,49,48,49,49,4,3,7,55,1,2267650121,6,,9.355576047
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,48,49,48,48,49,4,4,3,55,0.9999999,9961053.993,4,,6.998305316
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,48,49,48,48,49,4,4,7,55,0.9999999,9961060.085,5,,6.998305582
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,48,49,48,49,48,4,5,2,55,0.999999999,1536631001,4,,9.186569591
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,48,49,48,49,49,4,5,3,55,1,2079184368,5,,9.317893001
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,48,49,48,49,48,4,5,6,55,0.999999999,1996490150,5,,9.300267172
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,48,49,48,49,49,4,5,7,55,1,2079452694,6,,9.317949045
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,48,48,48,49,4,6,1,55,0.999999999,1248954386,4,,9.096546578
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,49,48,48,49,4,6,3,55,1,2169353532,5,,9.336330333
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,49,49,48,48,49,4,6,7,55,1,2169634141,6,,9.336386506
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,48,48,49,49,4,7,1,55,0.999999999,1280922057,5,,9.107522704
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,49,48,49,48,4,7,2,55,0.999999999,1637192745,5,,9.214099812
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,49,48,49,49,4,7,3,55,1,2267654688,6,,9.355576922
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,49,49,48,49,48,4,7,6,55,1,2169634141,6,,9.336386506
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,49,49,48,49,49,4,7,7,55,1,2267952740,7,,9.355634
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,48,49,49,49,48,5,1,2,55,0.999999999,999437239.5,4,,8.999755528
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,48,49,49,49,49,5,1,3,55,0.999999999,1175504737,5,,9.070224384
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,48,49,49,49,48,5,1,6,55,0.999999999,1368341239,5,,9.136194416
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,48,49,49,49,49,5,1,7,55,0.999999999,1368395704,6,,9.136211702
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,48,49,48,49,5,2,1,55,0.999999999,999437128.6,4,,8.999755479
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,49,49,48,48,5,2,2,55,0.9999997,3328994.92,4,,6.522313198
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,49,49,48,49,5,2,3,55,0.999999999,1513177685,5,,9.179889928
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,49,49,49,48,48,5,2,6,55,0.999999999,1664194096,5,,9.221203977
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,49,49,49,48,49,5,2,7,55,0.999999999,1848617303,6,,9.266847014
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,48,49,49,49,5,3,1,55,0.999999999,1175505351,5,,9.07022461
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,49,49,49,48,5,3,2,55,0.999999999,1513176923,5,,9.179889709
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,48,49,49,49,49,49,5,3,3,55,0.999999999,1956959415,6,,9.291581819
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,49,49,49,49,48,5,3,6,55,1,2556820147,6,,9.40770018
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,48,49,49,49,49,49,5,3,7,55,1,2557022658,7,,9.407734577
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,48,49,49,48,48,5,4,2,55,0.999999999,1264705971,4,,9.101989569
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,48,49,49,48,49,5,4,3,55,0.999999999,1721415052,5,,9.235885596
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,48,49,49,48,48,5,4,6,55,0.999999999,1560542089,5,,9.193275487
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,48,49,49,48,49,5,4,7,55,0.999999999,1721591737,6,,9.23593017
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,48,49,49,49,48,5,5,2,55,0.999999999,1721417684,5,,9.23588626
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,48,49,49,49,49,5,5,3,55,1,2319895115,6,,9.36546835
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,48,49,49,49,48,5,5,6,55,1,2320059442,6,,9.365499112
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,48,49,49,49,49,5,5,7,55,1,2320225586,7,,9.365530212
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,48,49,48,49,5,6,1,55,0.999999999,1368339784,5,,9.136193954
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,49,49,48,48,5,6,2,55,0.999999999,1664195941,5,,9.221204459
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,49,49,48,49,5,6,3,55,1,2556830308,6,,9.407701906
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,49,49,49,48,48,5,6,6,55,1,2217311746,6,,9.345826758
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,49,49,49,48,49,5,6,7,55,1,2557220120,7,,9.407768113
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,48,49,49,49,5,7,1,55,0.999999999,1368392793,6,,9.136210778
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,49,49,49,48,5,7,2,55,0.999999999,1848616924,6,,9.266846925
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,48,49,49,49,49,49,5,7,3,55,1,2557011044,7,,9.407732604
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,49,49,49,49,48,5,7,6,55,1,2557230284,7,,9.407769839
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,48,49,49,49,49,49,5,7,7,55,1,2557381305,8,,9.407795486
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,48,48,48,49,49,6,1,1,55,0.9999994,1665581.216,4,,6.221565945
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,48,49,48,49,48,6,1,2,55,0.999999999,1019790224,4,,9.008510844
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,48,49,48,49,49,6,1,3,55,0.999999999,1233384932,5,,9.091098639
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,49,48,49,48,49,48,6,1,6,55,0.999999999,1406781397,5,,9.148226617
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,49,48,49,48,49,49,6,1,7,55,0.999999999,1447471425,6,,9.160609999
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,49,48,48,48,49,6,2,1,55,0.999999999,1019790339,4,,9.008510894
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,49,49,48,48,49,6,2,3,55,0.999999999,1468853278,5,,9.166978417
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,49,49,49,48,48,49,6,2,7,55,0.999999999,1782891715,6,,9.251124967
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,49,48,48,49,49,6,3,1,55,0.999999999,1233384594,5,,9.09109852
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,49,49,48,49,48,6,3,2,55,0.999999999,1468853757,5,,9.166978559
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,49,49,48,49,49,6,3,3,55,0.999999999,1956995556,6,,9.29158984
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,49,49,49,48,49,48,6,3,6,55,1,2432784374,6,,9.386103618
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,49,49,49,48,49,49,6,3,7,55,1,2557078554,7,,9.40774407
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,48,48,48,48,49,6,4,1,55,0.999999999,1019790455,4,,9.008510943
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,48,49,48,48,49,6,4,3,55,0.999999999,1782698696,5,,9.251077947
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,49,48,49,48,48,49,6,4,7,55,0.999999999,1782893832,6,,9.251125483
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,48,48,48,49,49,6,5,1,55,0.999999999,1233386114,5,,9.091099055
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,48,49,48,49,48,6,5,2,55,0.999999999,1782696579,5,,9.251077431
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,48,49,48,49,49,6,5,3,55,1,2556682255,6,,9.407676757
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,49,48,49,48,49,48,6,5,6,55,1,2432775832,6,,9.386102093
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,49,48,49,48,49,49,6,5,7,55,1,2557087991,7,,9.407745673
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,49,48,48,48,49,6,6,1,55,0.999999999,1406781397,5,,9.148226617
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,49,49,48,48,49,6,6,3,55,1,2432787002,6,,9.386104087
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,49,49,49,48,48,49,6,6,7,55,1,2433155680,7,,9.386169897
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,49,48,48,49,49,6,7,1,55,0.999999999,1447468633,6,,9.160609161
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,49,49,48,49,48,6,7,2,55,0.999999999,1782890656,6,,9.251124709
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,48,49,49,49,48,49,49,6,7,3,55,1,2557095977,7,,9.407747029
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,49,49,49,48,49,48,6,7,6,55,1,2433129389,7,,9.386165205
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,49,49,49,49,49,48,49,49,6,7,7,55,1,2557474977,8,,9.407811393
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,48,48,49,49,49,7,1,1,55,0.9999994,1665581.244,5,,6.221565952
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,48,49,49,49,48,7,1,2,55,0.999999999,1040982416,5,,9.017443394
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,48,49,48,49,49,49,49,7,1,3,55,0.999999999,1233402835,6,,9.091104942
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,133,233,49,48,49,49,48,49,49,49,48,7,1,6,55,0.999999999,1447427463,6,,9.160596809
